branches,branch misses,LLC,LLC misses,branch miss rate,LLC miss rate,type
352747808,8478291,31993924,12708525,0.024,0.397,1
63955152,3309424,14085930,1638146,0.052,0.116,1
92182632,5269409,12855628,4214433,0.057,0.328,1
255202176,7456202,30234754,8817685,0.029,0.292,1
74729984,3467831,12732889,3575860,0.046,0.281,1
39950136,2779094,12402014,1606847,0.07,0.13,1
41976476,3515478,14325701,3525440,0.084,0.246,1
41096592,3439481,14153865,1499804,0.084,0.106,1
46795276,4234460,13910256,1868238,0.09,0.134,1
60784476,3451414,12983730,1564464,0.057,0.12,1
38955076,2700009,12410431,1528809,0.069,0.123,1
53274568,3139590,12641645,1716541,0.059,0.136,1
403368672,6263072,35190612,12626757,0.016,0.359,1
49557596,2942433,17347832,5350489,0.059,0.308,1
38409336,3434427,12449974,1459534,0.089,0.117,1
72215512,3866457,12854587,1495710,0.054,0.116,1
36999324,2902157,12421714,1613175,0.078,0.13,1
89851536,3060774,18217988,9089517,0.034,0.499,1
51404164,3278330,13013536,1530755,0.064,0.118,1
565513216,10051561,34714072,11516721,0.018,0.332,1
254582720,5270962,17077236,8546788,0.021,0.5,1
346620960,9356609,29783802,12279022,0.027,0.412,1
75470128,4842459,18845264,7867036,0.064,0.417,1
39382732,2663255,12407152,1505062,0.068,0.121,1
181050480,3469798,18357974,10213346,0.019,0.556,1
68526040,3489573,14404156,7525823,0.051,0.522,1
37269256,2607499,12415166,1553219,0.07,0.125,1
392053504,8708865,34695396,12638315,0.022,0.364,1
59463240,3657761,14120103,1477790,0.062,0.105,1
38774508,2600470,12601937,1494557,0.067,0.119,1
44474752,3339408,12885158,4226184,0.075,0.328,1
44055080,3641851,14214923,1470802,0.083,0.103,1
367016160,10109458,30330204,11314857,0.028,0.373,1
57064364,4660318,13590083,1549883,0.082,0.114,1
93731832,3376745,13692211,1836397,0.036,0.134,1
49569568,3531297,14366542,1454772,0.071,0.101,1
55405236,3593274,13253965,2263859,0.065,0.171,1
63045528,2871366,14105265,2820459,0.046,0.2,1
92322176,4563116,13875963,1464310,0.049,0.106,1
45086036,4278566,14176281,1758165,0.095,0.124,1
54282944,3323556,13208617,2253546,0.061,0.171,1
46451300,2911297,13484579,1879808,0.063,0.139,1
64375944,2887992,12936617,2127501,0.045,0.164,1
63767732,4030598,13375565,1808562,0.063,0.135,1
39097216,2767638,12494849,1988634,0.071,0.159,1
49963204,3901842,12851191,2323989,0.078,0.181,1
65760908,3697307,14611794,2151706,0.056,0.147,1
53812676,4410245,16659011,1493447,0.082,0.09,1
60297792,3457186,12879847,1452506,0.057,0.113,1
61211336,2911931,12775220,1424719,0.048,0.112,1
413858336,8337737,29863976,6765265,0.02,0.227,1
609219904,9293676,36051164,12683369,0.015,0.352,1
47396728,3539198,13708531,1429255,0.075,0.104,1
142639072,4152225,14128473,4886282,0.029,0.346,1
82629384,4738194,17145186,8428370,0.057,0.492,1
603852928,4824967,32990656,12606316,0.008,0.382,1
125161688,5553877,15403376,3548768,0.044,0.23,1
41588072,3260479,12891021,1466654,0.078,0.114,1
510707936,9531483,34552020,11004759,0.019,0.318,1
167144816,5729938,14769391,1685895,0.034,0.114,1
522520192,9662274,35504852,11991112,0.018,0.338,1
145479744,4038128,17129258,6667884,0.028,0.389,1
401969024,7532225,34492216,12565640,0.019,0.364,1
86932616,3322374,17999382,10531237,0.038,0.585,1
38043456,4063448,12650538,1456738,0.107,0.115,1
97512296,5988302,27502222,11415065,0.061,0.415,1
66349116,3175428,12731075,2249134,0.048,0.177,1
566798464,7781650,36104612,12477326,0.014,0.346,1
80303872,4388103,18070256,2974976,0.055,0.165,1
482934368,4624226,21717130,9489262,0.01,0.437,1
57470608,4073205,12742531,1938606,0.071,0.152,1
185970272,9024296,23611532,8640816,0.049,0.366,1
78880632,3256541,13144923,2799209,0.041,0.213,1
159487168,4265320,30470502,11217437,0.027,0.368,1
89571752,6583643,13659068,2557193,0.074,0.187,1
39960860,2782595,12775118,1723403,0.07,0.135,1
357951456,4920012,25482852,12081035,0.014,0.474,1
54015648,4337847,21120678,10961127,0.08,0.519,1
274201312,7632177,23982758,11287396,0.028,0.471,1
410564544,7416400,18646514,10591356,0.018,0.568,1
37198016,3197168,12426995,1457645,0.086,0.117,1
241971504,7278622,34588228,12334395,0.03,0.357,1
89631392,3376374,12779579,1419347,0.038,0.111,1
40345736,3135949,13572603,1836415,0.078,0.135,1
450217344,9525158,31333586,5616532,0.021,0.179,1
54680444,2737452,12994874,2622262,0.05,0.202,1
105578104,4646215,19620342,3082757,0.044,0.157,1
501700864,5184348,24405146,12270378,0.01,0.503,1
40069168,3745163,14163950,1472422,0.093,0.104,1
63684576,3653970,12545083,2863661,0.057,0.228,1
38398156,2864691,12480047,1552239,0.075,0.124,1
45678408,3210420,12786167,1855224,0.07,0.145,1
194919616,6014485,17782500,2550737,0.031,0.143,1
65839000,3588514,14783725,1623393,0.055,0.11,1
629329088,8840249,35279452,12678732,0.014,0.359,1
45779788,3196443,12981534,1670382,0.07,0.129,1
266032992,5566375,35199028,12666985,0.021,0.36,1
69434104,4252329,14186350,1665081,0.061,0.117,1
62381776,4362824,21422966,10799353,0.07,0.504,1
623161600,9712218,36460668,12708199,0.016,0.349,1
125036224,3678678,22033482,9949728,0.029,0.452,1
186130576,5570547,24548020,6321986,0.03,0.258,1
109967920,3838179,13269491,1966113,0.035,0.148,1
487209952,8877450,36029572,12696962,0.018,0.352,1
50024500,5459789,14630647,3334450,0.109,0.228,1
38596908,2661279,12490179,1491084,0.069,0.119,1
40041220,2982672,13569255,1512545,0.074,0.111,1
90502336,2787627,14092089,4299379,0.031,0.305,1
39870752,2847012,12762338,1514543,0.071,0.119,1
37253544,2960189,12388859,1487320,0.079,0.12,1
45480336,3290684,15457392,5679119,0.072,0.367,1
39479888,3083489,12576806,1428573,0.078,0.114,1
131060896,5298203,29366846,12247513,0.04,0.417,1
44493668,4058684,14427778,1430079,0.091,0.099,1
41055740,3539805,12548768,1504060,0.086,0.12,1
612030336,6454659,35643292,12712642,0.011,0.357,1
35155592,2604802,12533781,1709145,0.074,0.136,1
43922320,3287716,13727171,2065724,0.075,0.15,1
232974288,3710376,23120014,8556881,0.016,0.37,1
45264740,4498813,13647636,1461880,0.099,0.107,1
38298224,2760055,12452362,1469219,0.072,0.118,1
39862996,3708194,13103458,1432009,0.093,0.109,1
61630792,4260513,13315728,1419734,0.069,0.107,1
99804720,4833075,20944910,2846277,0.048,0.136,1
55788416,3621631,12769119,1479631,0.065,0.116,1
55696168,2979832,12864977,1576306,0.054,0.123,1
145269920,3392744,15813670,2258780,0.023,0.143,1
558168576,7552506,33311070,11946988,0.014,0.359,1
75862688,3052573,14078466,7861636,0.04,0.558,1
37885740,3129093,12446072,1883807,0.083,0.151,1
35847988,2510278,12608402,1811058,0.07,0.144,1
280124640,8348176,28543006,7433946,0.03,0.26,1
118536408,4067365,17917092,5686828,0.034,0.317,1
98147064,4173688,13265654,1460593,0.043,0.11,1
217185024,7166090,34697896,12223806,0.033,0.352,1
66237656,4676663,17927556,6672747,0.071,0.372,1
246545296,5041500,24311792,6095627,0.02,0.251,1
39696352,2909192,13045911,1463325,0.073,0.112,1
179608800,6665053,34335416,12611001,0.037,0.367,1
154028672,4158004,18714258,3043098,0.027,0.163,1
114102384,5283934,14981141,2530679,0.046,0.169,1
63016540,2990468,12668088,2615089,0.047,0.206,1
267514848,3314099,18957920,9222408,0.012,0.486,1
56043192,4154295,15181965,4217006,0.074,0.278,1
419512160,6736378,34827192,12581946,0.016,0.361,1
181904720,6195312,27020822,10646278,0.034,0.394,1
54684612,3707103,13309182,1624355,0.068,0.122,1
51411984,2876998,13639419,1436001,0.056,0.105,1
44445252,3380565,14361190,1771823,0.076,0.123,1
39565308,2910801,13376689,1432370,0.074,0.107,1
142060768,5351284,14241401,1646797,0.038,0.116,1
40133596,2849014,13560993,1860050,0.071,0.137,1
65491712,3471813,15080393,2396598,0.053,0.159,1
49561048,3078667,13816092,1457105,0.062,0.105,1
507823200,9412353,35530536,12530080,0.019,0.353,1
316808160,4213254,13683433,7726923,0.013,0.565,1
39823952,2815953,12485659,1467101,0.071,0.118,1
81049392,3552620,13385593,2431763,0.044,0.182,1
52307564,3257308,13000433,1772194,0.062,0.136,1
83342216,3981426,14100968,3664118,0.048,0.26,1
45329928,3981847,13397301,1434641,0.088,0.107,1
615694272,8923288,35971784,12707845,0.014,0.353,1
112834848,4602363,23220996,8706395,0.041,0.375,1
39885152,2936187,12680418,1417632,0.074,0.112,1
71080416,3339826,13106873,2713589,0.047,0.207,1
41593356,2918039,12632186,2002980,0.07,0.159,1
45956592,3004447,13310355,1663689,0.065,0.125,1
56927476,3520950,15990907,3344356,0.062,0.209,1
59978704,3290130,14170277,2974354,0.055,0.21,1
486115584,9511625,33697244,12475769,0.02,0.37,1
39789436,4728480,12788501,1711054,0.119,0.134,1
71758728,3627429,14909800,1746510,0.051,0.117,1
624782528,9904891,36482388,12693116,0.016,0.348,1
132667672,4516643,17595598,11715871,0.034,0.666,1
89577096,3985858,12888232,1576368,0.044,0.122,1
197661184,5175499,19765338,2902768,0.026,0.147,1
309602144,5343762,33434822,12089236,0.017,0.362,1
49789556,3775120,12630962,1627745,0.076,0.129,1
234950032,3736522,22344130,12399263,0.016,0.555,1
49112828,3762464,14094019,2522087,0.077,0.179,1
45723700,3837197,13147434,1419803,0.084,0.108,1
286872928,4662437,29852122,12463665,0.016,0.418,1
37011068,2862746,12447722,1564725,0.077,0.126,1
43278588,4489903,13713426,1712670,0.104,0.125,1
136392496,3445302,15147606,2943120,0.025,0.194,1
54437636,4011889,17643416,1546316,0.074,0.088,1
45065112,3239655,12452297,1852630,0.072,0.149,1
111410744,3493167,16119172,11387196,0.031,0.706,1
433139008,8574161,33810456,9484900,0.02,0.281,1
93950328,5877403,23188096,10712270,0.063,0.462,1
43296772,3200386,12548919,1458276,0.074,0.116,1
86727136,4344649,16402949,10362219,0.05,0.632,1
514861792,6650718,30200718,11978935,0.013,0.397,1
37436264,3090856,13155864,2043763,0.083,0.155,1
39943156,3623523,13622370,1439174,0.091,0.106,1
502988352,9852263,35422500,12660835,0.02,0.357,1
49120308,2636298,12430367,1710442,0.054,0.138,1
151304224,6973519,17204010,3767533,0.046,0.219,1
145624048,7948273,27050870,10537984,0.055,0.39,1
36773500,2718811,12729159,1473343,0.074,0.116,1
111625096,4162893,13796454,4095390,0.037,0.297,1
42709908,3876280,13032844,1560267,0.091,0.12,1
90942784,7380442,22417432,11469726,0.081,0.512,1
56696888,3700349,15980784,1451597,0.065,0.091,1
49364856,2953797,13919552,1440717,0.06,0.104,1
36416876,2771933,12446756,1594836,0.076,0.128,1
48521732,3019546,13865468,2429768,0.062,0.175,1
55830808,3464736,13770524,1717207,0.062,0.125,1
85948968,3193281,12859647,1869610,0.037,0.145,1
139781264,5503364,20503246,11592161,0.039,0.565,1
310127872,4026435,15415769,6326588,0.013,0.41,1
50106444,4062221,13479452,1430318,0.081,0.106,1
269684608,4322538,18912352,4668085,0.016,0.247,1
41119332,3621433,12707350,1422869,0.088,0.112,1
527820960,9110739,33491904,11847313,0.017,0.354,1
43950568,2974714,14218600,3074712,0.068,0.216,1
347683040,5545940,23362324,3461062,0.016,0.148,1
94654176,3460425,12963340,1902573,0.037,0.147,1
382655648,7529779,31351826,10862250,0.02,0.346,1
40575600,3590926,14358698,1460150,0.088,0.102,1
560052224,9720054,35562136,12070765,0.017,0.339,1
289712800,7513085,28237896,10610375,0.026,0.376,1
80646432,4449219,14930157,1441376,0.055,0.097,1
39324160,3140290,13525599,2074103,0.08,0.153,1
49604448,3960377,16235355,1488759,0.08,0.092,1
60119252,3138463,13310873,1653522,0.052,0.124,1
74033016,2759710,16000208,6057316,0.037,0.379,1
103434624,5035268,29806410,11426971,0.049,0.383,1
110645056,4890175,16298778,6972810,0.044,0.428,1
37217564,2908981,12946829,1467384,0.078,0.113,1
294078720,5511383,23905828,4502875,0.019,0.188,1
49689980,4253643,13667398,1854392,0.086,0.136,1
436565088,7019109,34177576,12551468,0.016,0.367,1
39139948,2778888,13196860,1442941,0.071,0.109,1
79479632,3776780,14397044,4927629,0.048,0.342,1
103616744,5001544,23792536,11795165,0.048,0.496,1
154526976,4464525,24327532,11026912,0.029,0.453,1
401217152,5942372,31532118,9843441,0.015,0.312,1
76887136,3462610,13412160,5888873,0.045,0.439,1
56689132,2870250,12372212,1542045,0.051,0.125,1
399675616,9925869,34807200,12669571,0.025,0.364,1
104297200,3442987,12992637,2009797,0.033,0.155,1
563891904,9355039,35415140,12442615,0.017,0.351,1
137082192,3551898,13403068,7304129,0.026,0.545,1
206746240,3859057,26466674,11646385,0.019,0.44,1
212750896,3936474,24247636,9958004,0.019,0.411,1
198019936,6006085,29691912,9470272,0.03,0.319,1
78141456,4049834,16263490,9149222,0.052,0.563,1
188337920,8842307,23189136,3788559,0.047,0.163,1
55595356,4484424,13698359,1481981,0.081,0.108,1
584754944,8553773,36060424,12697883,0.015,0.352,1
50542032,3327005,14381420,1492757,0.066,0.104,1
197115200,5755529,15303388,2876281,0.029,0.188,1
47515292,3863171,12741721,1776533,0.081,0.139,1
50305172,2941143,12595351,1635377,0.058,0.13,1
88962536,4683130,14882975,2621200,0.053,0.176,1
42796356,3416730,12821156,2100474,0.08,0.164,1
45516504,4016335,13571033,1422493,0.088,0.105,1
57523020,3352686,14099653,2386330,0.058,0.169,1
46116288,3307943,12575787,2218178,0.072,0.176,1
162645744,4858653,31617076,10990705,0.03,0.348,1
79107216,4074908,16708966,1937603,0.052,0.116,1
39085208,3045314,12749400,1459479,0.078,0.114,1
118275208,4586625,17950862,1756284,0.039,0.098,1
41564984,3336852,14180758,1615072,0.08,0.114,1
274088096,4992749,16991606,1611033,0.018,0.095,1
86140616,3291217,18541418,8516186,0.038,0.459,1
132058288,3445875,14407503,2712516,0.026,0.188,1
83799976,3722899,13284227,4781769,0.044,0.36,1
49953648,4034014,12841160,1913094,0.081,0.149,1
587929280,10383447,36208384,12469704,0.018,0.344,1
76083456,4290632,17687750,2839255,0.056,0.161,1
70937776,3255750,14501855,6764956,0.046,0.466,1
228365296,3835093,22967314,9584189,0.017,0.417,1
249122384,4987487,14731805,6287180,0.02,0.427,1
246073152,5927064,15580251,2730322,0.024,0.175,1
100806104,7835143,25886790,11450971,0.078,0.442,1
38311480,2503804,12442396,1613639,0.065,0.13,1
162038752,3743403,22333530,10300776,0.023,0.461,1
61191548,2921094,13599032,6538533,0.048,0.481,1
115878896,4386406,17144060,5079355,0.038,0.296,1
476609152,9430237,35238872,12598989,0.02,0.358,1
365276512,7385283,30097504,11913979,0.02,0.396,1
271468768,4993221,13932801,4058181,0.018,0.291,1
347060992,9024728,34779152,12026566,0.026,0.346,1
390515872,8335272,34445004,11923017,0.021,0.346,1
389086816,6757481,28591636,12530396,0.017,0.438,1
574685504,9026425,34684736,11730193,0.016,0.338,1
259238480,5140200,32452546,8403746,0.02,0.259,1
106284176,5296999,15821349,2981779,0.05,0.188,1
40208380,2810594,12873646,1776353,0.07,0.138,1
187341360,6179907,15333685,7363229,0.033,0.48,1
73037464,4043618,16072907,1471614,0.055,0.092,1
96824232,4202032,14608449,9233054,0.043,0.632,1
37570392,2973852,12519126,1944757,0.079,0.155,1
42933508,2886305,12482672,1770322,0.067,0.142,1
53730904,4510786,14030393,1448426,0.084,0.103,1
616948928,10132388,34619084,12387520,0.016,0.358,1
590112384,9991972,35026396,11158306,0.017,0.319,1
100979152,4170331,13584185,2739859,0.041,0.202,1
326707968,8641112,29195588,6841207,0.026,0.234,1
41990308,2941899,12455426,1594756,0.07,0.128,1
57219996,3279422,15119788,2784392,0.057,0.184,1
53085312,3376541,14882709,3200154,0.064,0.215,1
42023280,3845386,14671724,1448360,0.092,0.099,1
592621120,8937125,36375340,12687609,0.015,0.349,1
50764656,3029958,14190356,4124276,0.06,0.291,1
37223624,3058768,12712477,1577553,0.082,0.124,1
118561384,5070441,27607430,11987966,0.043,0.434,1
45610020,3889723,12757322,2949160,0.085,0.231,1
98212600,4438948,28777220,8510293,0.045,0.296,1
66331992,3255686,14799206,5642638,0.049,0.381,1
40141060,2658970,12588646,1817366,0.066,0.144,1
39447296,3545930,14041036,1447659,0.09,0.103,1
368967136,8528802,35445524,12604844,0.023,0.356,1
226589856,8006968,34587016,11821727,0.035,0.342,1
90518848,4594083,12818772,1677705,0.051,0.131,1
44609780,3990576,16975040,8332804,0.089,0.491,1
87297264,3032304,19507330,9510303,0.035,0.488,1
625400832,10147854,36425484,12684683,0.016,0.348,1
36182820,2856804,13397273,1476724,0.079,0.11,1
46115020,2989728,12778681,1862128,0.065,0.146,1
51461292,3032188,12506658,1979408,0.059,0.158,1
278671680,4383739,14140789,6486056,0.016,0.459,1
42998440,2864139,13142609,4507270,0.067,0.343,1
238780928,7422636,29565050,8455639,0.031,0.286,1
327292064,4369666,25549412,11701170,0.013,0.458,1
38455012,3424125,12762744,1433024,0.089,0.112,1
37814432,3147996,13269200,1469351,0.083,0.111,1
38201420,4453205,12834660,1531744,0.117,0.119,1
74734584,3805574,14255190,1599355,0.051,0.112,1
63868332,3037285,12736420,1575203,0.048,0.124,1
51573704,3531859,14946704,1443429,0.068,0.097,1
86782232,4360135,18563974,2816035,0.05,0.152,1
38181828,3860120,12917567,1966482,0.101,0.152,1
38604448,4099879,12772959,1484617,0.106,0.116,1
465124768,9664640,34992356,12381142,0.021,0.354,1
37793988,2586406,12441536,1610866,0.068,0.129,1
82359712,3327034,14003901,6306675,0.04,0.45,1
415153504,5025911,35300276,12710825,0.012,0.36,1
40337168,3767662,13511610,1463196,0.093,0.108,1
327868192,7249306,34446468,12620126,0.022,0.366,1
38877672,2791150,13025363,1492255,0.072,0.115,1
38570792,2987500,12382579,1489919,0.077,0.12,1
40243352,3060195,12649226,1505403,0.076,0.119,1
185103088,4511372,27239036,4115826,0.024,0.151,1
49629532,3371646,12828271,4203676,0.068,0.328,1
37135180,2834719,13259628,1465591,0.076,0.111,1
88014232,3836773,15665062,10503108,0.044,0.67,1
98451216,4526035,14884931,4671707,0.046,0.314,1
37347012,2627836,12369874,1462201,0.07,0.118,1
85463920,5040365,24632446,8100865,0.059,0.329,1
39135044,2609439,12494924,1418911,0.067,0.114,1
40676308,3334865,12454036,1437606,0.082,0.115,1
357540192,8136806,30713282,12092330,0.023,0.394,1
291389376,7629476,29371106,11941740,0.026,0.407,1
37292096,3101327,12555821,1442582,0.083,0.115,1
48842176,3256550,12633496,1418093,0.067,0.112,1
75797176,3046943,13329786,3540563,0.04,0.266,1
41457436,4213641,12995518,1454546,0.102,0.112,1
43242424,2983653,12539511,1636412,0.069,0.131,1
477333152,8976859,31316344,12661565,0.019,0.404,1
65281464,4125840,13914581,1477580,0.063,0.106,1
195509264,3818821,20134024,9816173,0.02,0.488,1
158121680,3614631,17946706,8934449,0.023,0.498,1
41707920,3941536,12484598,1553508,0.095,0.124,1
47202904,3637187,12717729,1601901,0.077,0.126,1
284246144,4598368,25139780,11975150,0.016,0.476,1
83654152,3297533,12801899,1477638,0.039,0.115,1
44731892,2686427,13803110,3616050,0.06,0.262,1
58222816,4550482,12858550,2291125,0.078,0.178,1
37891152,3313911,13074347,1481002,0.087,0.113,1
64519056,5017983,18057488,1535664,0.078,0.085,1
80860488,4188179,13394449,1657876,0.052,0.124,1
338722816,7419920,22102012,8606075,0.022,0.389,1
98727384,5330789,21716050,9233662,0.054,0.425,1
124700440,5130816,13130368,2696101,0.041,0.205,1
431217440,6938888,33128306,9080499,0.016,0.274,1
107198224,5293555,12808507,1538926,0.049,0.12,1
144452288,3141650,14572217,5011362,0.022,0.344,1
36494436,3259725,12409336,1503636,0.089,0.121,1
425024128,8000885,33436084,12648862,0.019,0.378,1
523765376,9717075,36347208,12704063,0.019,0.35,1
73996168,3923624,13679915,3090019,0.053,0.226,1
39557900,2587913,12555995,1679713,0.065,0.134,1
313375328,5202817,20279746,6606247,0.017,0.326,1
142305744,4775830,18711138,7948777,0.034,0.425,1
75564056,4582146,17374452,4499167,0.061,0.259,1
61529868,4774567,15419599,1626559,0.078,0.105,1
46232304,2989977,13081533,2379459,0.065,0.182,1
75552856,3125894,12991096,2061699,0.041,0.159,1
424121728,7545755,34726120,12020747,0.018,0.346,1
38143312,2684863,12504021,1464872,0.07,0.117,1
